combined_station;total_chla_5_0;total_chla_8_35;total_chla_13_92;total_chla_23_23;total_chla_38_75;total_chla_64_63;total_chla_107_81;total_chla_179_85;total_chla_300_0;DVchla_5_0;DVchla_8_35;DVchla_13_92;DVchla_23_23;DVchla_38_75;DVchla_64_63;DVchla_107_81;DVchla_179_85;DVchla_300_0;X19hex_5_0;X19hex_8_35;X19hex_13_92;X19hex_23_23;X19hex_38_75;X19hex_64_63;X19hex_107_81;X19hex_179_85;X19hex_300_0;fucox_5_0;fucox_8_35;fucox_13_92;fucox_23_23;fucox_38_75;fucox_64_63;fucox_107_81;fucox_179_85;fucox_300_0;perid_5_0;perid_8_35;perid_13_92;perid_23_23;perid_38_75;perid_64_63;perid_107_81;perid_179_85;perid_300_0;zeax_5_0;zeax_8_35;zeax_13_92;zeax_23_23;zeax_38_75;zeax_64_63;zeax_107_81;zeax_179_85;zeax_300_0;long_sat;lat_sat;chla_sat;sst;RRS490;RRS555;RRS443;RRS412;KD490;KDPAR;PAR;ZEU;ZHL;sin_day;cos_day;sin_long;cos_long;day;month;year
combined_station_5485;;0.82225;0.8817499999999999;0.8708;0.8658000000000001;0.6365999999999999;0.0625;0.0035;0.0025;;0.0;0.00025;0.0;0.0;0.0052;0.002;0.001;0.0005;;0.16275;0.1815;0.1838;0.18360000000000004;0.1594;0.0315;0.001;0.0;;0.1595;0.16799999999999998;0.1662;0.16499999999999998;0.1146;0.006999999999999999;0.0015;0.001;;0.0125;0.014333333333333337;0.014;0.015;0.015;0.001;0.0;0.0;;0.03825;0.04225;0.0372;0.0378;0.025;0.001;0.0;0.0;61.97934108;16.0416643;;;;;;;;;;;;-0.8958392907349089;-0.4443781781046134;-0.8827782599023336;-0.46978989329678855;4;9;1995
combined_station_5486;0.33619;;0.37051;0.33707;0.363545;0.29448;0.009000000000000001;;;0.07119;;0.07891000000000001;0.07027;0.075895;0.05551333333333333;;;;0.12804;;0.12635;0.11644;0.1228;0.10117333333333334;0.0052;;;0.06266000000000001;;0.07113;0.06261;0.067955;0.047696666666666665;;;;0.00475;;0.00251;0.00373;0.00436;0.006175;;;;0.0446;;0.05196;0.0465;0.045919999999999996;0.02916;;;;61.97934108;16.0416643;;;;;;;;;;;;-0.41719360261231697;0.9088176373395028;-0.8827782599023336;-0.46978989329678855;6;12;1994
combined_station_5487;0.265;0.206;0.21;0.275;0.3745;0.2205;;;;;0.102;0.1;0.08900000000000001;0.1175;0.0675;;;;0.061;0.044;0.049;0.115;0.15150000000000002;0.062;;;;0.008;0.008;0.008;0.013;0.018500000000000003;0.022000000000000002;;;;0.014;0.006999999999999999;0.006999999999999999;0.01;0.014500000000000002;0.0055;;;;;;0.086;0.051;0.053;0.0245;;;;61.97934108;16.0416643;;;;;;;;;;;;-0.723644038295913;0.6901733882429714;-0.8827782599023336;-0.46978989329678855;14;11;1995
combined_station_5488;0.3825;;0.385;0.391;0.3755;0.3315;;;;0.0305;;0.03;0.03;0.0285;0.0265;;;;0.1585;;0.158;0.157;0.158;0.141;;;;0.029;;0.031;0.032;0.0285;0.0305;;;;0.013999999999999999;;0.014;0.015;0.014;0.0145;;;;0.07250000000000001;;0.07400000000000001;0.073;0.07200000000000001;0.056500000000000015;;;;61.97934108;16.0416643;;;;;;;;;;;;-0.23867276600594997;0.9711000518829505;-0.8827782599023336;-0.46978989329678855;17;12;1995
combined_station_5489;;;0.371;;0.382;0.3586666666666667;0.106;0.005;0.001;;;0.03;;0.028;0.029;0.016;0.0005;0.0;;;0.162;;0.163;0.15533333333333332;0.040999999999999995;0.0015;0.0;;;0.033;;0.038;0.03133333333333333;0.0115;0.0005;0.0;;;0.016;;0.017;0.017666666666666667;0.002;0.0;0.0;;;0.066;;0.067;0.063;0.0105;0.002;0.003;61.97934108;16.0416643;;;;;;;;;;;;-0.22192151300416588;0.9750645322571947;-0.8827782599023336;-0.46978989329678855;18;12;1995
combined_station_5495;0.48;;0.5075000000000001;0.532;0.5299999999999999;0.34475;0.182;0.009000000000000001;0.003;0.014;;0.015;0.016;0.017333333333333336;0.00925;0.004;0.0;0.0;0.203;;0.213;0.229;0.22833333333333336;0.14575000000000002;0.07750000000000001;0.0055;0.002;0.065;;0.07050000000000001;0.07500000000000001;0.07633333333333334;0.043;0.029000000000000005;0.0025;0.002;0.013;;0.0135;0.013999999999999999;0.013666666666666666;0.01175;0.0075000000000000015;0.002;0.001;;;0.083;0.08;0.06933333333333334;0.04075;0.0195;0.0005;0.0;62.02100774;15.99999763;;;;;;;;;;;;0.401487989205973;0.9158642882672872;-0.8831196672404161;-0.4691477947653348;24;1;1995
combined_station_5496;0.375;;0.387;0.44299999999999995;0.4443333333333333;0.34299999999999997;0.214;0.009000000000000001;0.003;0.008;;0.009000000000000001;0.01;0.010333333333333337;0.00825;0.0046;0.0;0.0;0.14400000000000002;;0.159;0.1925;0.18533333333333332;0.14475000000000002;0.0874;0.0051428571428571435;0.001;0.043;;0.05;0.062;0.058333333333333334;0.04325;0.0342;0.002428571428571429;0.002;0.009000000000000001;;0.0085;0.011000000000000001;0.011;0.00825;0.005599999999999999;0.00028571428571428574;0.0;0.078;;0.08;0.07100000000000001;0.05633333333333334;0.0395;0.0234;0.00028571428571428574;0.0;62.02100774;15.99999763;;;;;;;;;;;;0.4171936026123168;0.9088176373395029;-0.8831196672404161;-0.4691477947653348;25;1;1995
combined_station_5497;;;;0.504;0.509;0.5126666666666667;0.031000000000000007;0.004;0.004;;;;0.0;0.0;0.020333333333333342;0.0015;0.0;0.0;;;;0.2;0.1985;0.16366666666666665;0.019500000000000003;0.001;0.0;;;;0.076;0.0795;0.06966666666666667;0.004;0.001;0.005;;;;0.025;0.022;0.011666666666666664;0.001;0.0;0.002;;;;0.073;0.073;0.03133333333333333;0.001;0.001;0.003;62.02100774;16.0416643;;;;;;;;;;;;-0.5307300481619335;-0.847540922892831;-0.8831196672404161;-0.4691477947653348;3;8;1995
combined_station_5498;;;0.435;0.546;0.623;0.39233333333333337;0.059;0.0025;;;;;;;0.07100000000000001;0.002;0.0;;;;0.087;0.108;0.13;0.08833333333333332;0.015;0.0;;;;0.018000000000000002;0.022;0.028;0.03166666666666667;0.0085;0.0;;;;0.008;0.01;0.012;0.006999999999999999;0.001;0.0;;;;;;;0.022;0.0005;0.0;;62.02100774;16.0416643;;;;;;;;;;;;-0.723644038295913;0.6901733882429714;-0.8831196672404161;-0.4691477947653348;14;11;1995
combined_station_5512;0.449;;0.435;0.428;0.431;0.4285;0.07200000000000001;;;0.019;;0.016;0.016;0.018000000000000002;0.0175;0.018000000000000002;;;0.17800000000000002;;0.179;0.184;0.183;0.1815;0.0375;;;0.041;;0.036000000000000004;0.033;0.034;0.0325;0.0055;;;0.009000000000000001;;0.009000000000000001;0.006;0.008;0.006999999999999999;0.0005;;;0.056;;0.056;0.056;0.056;0.054000000000000006;0.004;;;62.39600776;21.83333115;;;;;;;;;;;;-0.49377555015997737;0.8695893893466109;-0.8861712956627704;-0.46335778265112454;1;12;1995
combined_station_5513;;;0.778;0.815;0.8170000000000001;0.8233333333333334;0.2005;0.009000000000000001;0.006;;;0.003;0.002;0.002;0.002;0.0015;0.0;0.0;;;0.168;0.174;0.177;0.15900000000000006;0.032;0.002;0.001;;;0.302;0.332;0.33;0.361;0.1075;0.0045;0.003;;;0.017;0.014;0.016;0.01633333333333334;0.0095;0.0025;0.0;;;0.058;0.052000000000000005;0.053;0.035;0.006500000000000001;0.0015;0.0;62.39600776;21.83333115;;;;;;;;;;;;0.15430882066428114;0.9880226656636976;-0.8861712956627704;-0.46335778265112454;9;1;1995
combined_station_5514;0.449;;0.488;0.7324999999999999;0.4273333333333333;0.14300000000000002;0.037000000000000005;0.004999999999999999;;0.009000000000000001;;0.016;0.0305;0.05;0.022;0.00075;0.0;;0.149;;0.159;0.275;0.131;0.05075;0.02075;0.002;;0.026;;0.0285;0.0645;0.07866666666666666;0.035250000000000004;0.01175;0.003;;0.022;;0.027000000000000003;;0.0195;0.00725;0.0015;0.0;;;;;0.065;0.03033333333333333;0.00825;0.0015;0.001;;62.39600776;21.83333115;;;;;;;;;;;;-0.2967128192734901;-0.9549667548552553;-0.8861712956627704;-0.46335778265112454;19;7;1995
combined_station_5515;;0.78;0.8029999999999999;0.8126666666666665;0.7869999999999999;0.12475;0.0205;0.005;0.0025;;0.0005;0.005;0.0033333333333333327;0.0055000000000000005;0.00925;0.0;0.0;0.0;;0.1745;0.1805;0.17566666666666664;0.17300000000000001;0.029250000000000005;0.0045000000000000005;0.0;0.0;;0.153;0.1745;0.17733333333333332;0.1805;0.0405;0.011;0.0035;0.0025;;0.035;0.037000000000000005;0.0395;0.036000000000000004;0.007249999999999999;0.0;0.0;0.0;;;0.07200000000000001;0.0815;0.068;0.0032500000000000003;0.0;0.0;0.0;62.39600776;21.83333115;;;;;;;;;;;;-0.7526668275320083;-0.6584015846980489;-0.8861712956627704;-0.46335778265112454;20;8;1995
combined_station_5517;0.433;;0.426;0.426;0.407;0.33;0.0395;0.008;0.015;0.02;;0.02;0.02;0.019;0.02066666666666667;0.006500000000000001;0.0;0.0;0.16899999999999998;;0.16899999999999998;0.175;0.166;0.13066666666666668;0.025;0.002;0.003;0.039;;0.037000000000000005;0.037000000000000005;0.036000000000000004;0.03133333333333333;0.004;0.0;0.0;0.012;;0.012;0.012;0.011;0.007333333333333334;0.0005;0.0;0.0;0.055;;0.053;0.054000000000000006;0.051;0.040999999999999995;0.002;0.0025;0.004;62.47934109;21.83333115;;;;;;;;;;;;-0.47873384011578907;0.8779600847008878;-0.8868442846724585;-0.4620684091601539;2;12;1995
combined_station_5523;;1.499;1.5235;1.539;1.5545;0.85;0.0125;0.005;0.0035;;0.0;0.0;0.0;0.0005;0.0;0.0;0.0003333333333333333;0.0;;0.203;0.2055;0.209;0.207;0.1425;0.006999999999999999;0.0013333333333333333;0.001;;0.5670000000000001;0.5794999999999999;0.579;0.5654999999999999;0.28900000000000003;0.0045000000000000005;0.0026666666666666666;0.0015;;;;;;0.004;0.0;0.0;0.0;;0.027000000000000003;0.029;0.028;0.0295;0.016;0.0005;0.001;0.0;62.77100777;15.62499762;;;;;;;;;;;;-0.888057322629493;-0.4597327394521046;-0.8891849633723191;-0.4575479219847551;3;9;1995
combined_station_5524;0.384;0.373;0.3765000000000001;0.406;0.42;0.4268;0.1195;0.0045000000000000005;0.006;0.053;0.053;0.0455;0.051;0.048;0.056;0.026;0.0;0.0;0.141;0.138;0.14300000000000002;0.155;0.18600000000000005;0.184;0.05075;0.0015;0.002;0.024;0.024;0.027000000000000003;0.03;0.029;0.0266;0.0105;0.0;0.0;0.008;0.009000000000000001;0.0095;0.013;0.011;0.0104;0.0022500000000000003;0.0;0.0;;;;0.091;0.085;0.07;0.008;0.0005;0.004;62.77100777;15.62499762;;;;;;;;;;;;-0.23867276600594997;0.9711000518829505;-0.8891849633723191;-0.4575479219847551;17;12;1995
combined_station_5525;0.35100000000000003;;0.3735000000000001;0.4115;0.37266666666666665;0.3592000000000001;0.33899999999999997;0.015499999999999996;0.002;0.006999999999999999;;0.006999999999999999;0.0075;0.006999999999999999;0.0068;0.0065;0.0;0.0;0.159;;0.16799999999999998;0.1865;0.16633333333333333;0.1594;0.15300000000000002;0.009000000000000001;0.0005;0.039;;0.0465;0.054499999999999986;0.04399999999999999;0.042800000000000005;0.04025;0.005000000000000001;0.0015;0.011;;0.0105;0.01;0.013000000000000001;0.0114;0.01125;0.003;0.0005;0.042;;0.044000000000000004;0.043;0.03866666666666666;0.036600000000000014;0.037250000000000005;0.0005;0.0005;62.77100777;15.62499762;;;;;;;;;;;;0.3856634062436071;0.9226395488404876;-0.8891849633723191;-0.4575479219847551;23;1;1995
combined_station_5526;;;0.102;0.113;0.14;0.3786666666666667;0.187;0.005000000000000001;0.002;;;0.063;0.067;0.096;0.097;0.025;0.0;0.001;;;0.015;0.024;0.032;0.10833333333333334;0.059000000000000004;0.003;0.002;;;0.0;0.003;0.003;0.044;0.026;0.0005;0.002;;;0.002;0.002;0.003;0.006666666666666667;0.003;0.0;0.0;;;;0.081;0.08199999999999999;0.05766666666666667;0.006999999999999999;0.0;0.001;62.77100777;15.62499762;;;;;;;;;;;;0.9984354211555643;0.05591699010060326;-0.8891849633723191;-0.4575479219847551;29;3;1995
combined_station_5527;0.6409999999999999;0.643;0.655;0.7176666666666667;0.6829999999999999;0.6425;0.284;0.023;;0.008;0.009000000000000001;0.009000000000000001;0.010333333333333337;0.009000000000000001;0.0105;0.008400000000000001;0.017;;0.215;0.214;0.212;0.22233333333333336;0.227;0.20716666666666664;0.0966;0.002;;0.14;0.142;0.145;0.16366666666666665;0.16;0.12933333333333333;0.0546;0.0015;;0.006999999999999999;0.006;0.006999999999999999;0.009333333333333334;0.006;0.009833333333333336;0.0046;0.0;;0.07;0.073;0.073;0.07366666666666667;0.069;0.04816666666666666;0.0204;0.003;;62.81267444;15.62499762;;;;;;;;;;;;-0.5307300481619335;-0.847540922892831;-0.8895174664855001;-0.45690116745004844;3;8;1995
combined_station_5532;;;0.33612000000000003;0.34797;0.36207;0.34234000000000003;0.06432;;;;;0.06142;0.05727;0.06847;0.05180666666666667;0.02054;;;;;0.18174;0.18179;0.18378;0.18322333333333327;0.03472;;;;;0.01968;0.01966;0.0195;0.02008;0.0061600000000000005;;;;;0.004520000000000001;0.004710000000000001;0.0032;0.004503333333333334;;;;;;0.03162;0.034620000000000005;0.0362;0.03306666666666667;0.00396;;;63.27100778;13.99999757;;;;;;;;;;;;-0.4014879892059729;0.9158642882672872;-0.8931439141954363;-0.44977099565851864;7;12;1994
combined_station_5537;;0.5006666666666667;0.4915;0.4655;0.5155000000000001;0.4852;0.3386666666666667;0.009000000000000001;0.0095;;0.0;0.0;0.0;0.0;0.0006000000000000001;0.0;0.0;0.001;;0.16299999999999998;0.1585;0.15050000000000002;0.165;0.16;0.114;0.004;0.002;;0.069;0.068;0.0595;0.07050000000000001;0.0634;0.04666666666666666;0.0025;0.0035;;0.011333333333333334;0.012;0.011;0.013;0.0134;0.008333333333333333;0.0;0.0;;0.042;0.042;0.0425;0.039;0.032600000000000004;0.017;0.0;0.0005;63.47934112;15.24999761;;;;;;;;;;;;-0.888057322629493;-0.4597327394521046;-0.8947734199046657;-0.44652046653217226;3;9;1995
combined_station_5538;;0.168;0.171;0.201;0.2376666666666667;0.37325;0.1435;0.005;0.002;;0.051;0.116;0.095;0.07250000000000001;0.083;0.06025;0.001;0.0;;0.047;0.028;0.046;0.06033333333333332;0.09525;0.04375;0.0015;0.0;;0.011;0.006;0.0105;0.013000000000000001;0.0245;0.0115;0.0;0.0;;0.002;0.0;0.0025;0.0026666666666666666;0.0032500000000000003;0.0005;0.0;0.0;;0.059;;0.061;0.0555;0.063;0.01325;0.0;0.0;63.47934112;15.24999761;;;;;;;;;;;;-0.723644038295913;0.6901733882429714;-0.8947734199046657;-0.44652046653217226;14;11;1995
combined_station_5539;;;0.28800000000000003;0.314;0.316;0.36933333333333335;0.2075;0.003;0.003;;;0.018000000000000002;0.021;0.022;0.029666666666666664;0.016;0.0;0.0;;;0.177;0.18600000000000005;0.192;0.2316666666666667;0.1265;0.001;0.0;;;0.022;0.021;0.021;0.02333333333333333;0.0145;0.0;0.0;;;0.005;0.006;0.006999999999999999;0.005999999999999999;0.0035;0.0;0.0;;;0.063;0.065;0.068;0.058333333333333334;0.0235;0.001;0.002;63.47934112;15.24999761;;;;;;;;;;;;-0.2553532951161872;0.9668478136052775;-0.8947734199046657;-0.44652046653217226;16;12;1995
combined_station_5540;;0.438;0.44;0.439;0.471;0.3942;0.19666666666666668;0.0025;0.008;;0.006999999999999999;0.009000000000000001;0.008;0.010333333333333337;0.009200000000000002;0.004666666666666667;0.0;0.0;;0.191;0.212;0.195;0.23633333333333334;0.1856;0.08900000000000001;0.001;0.002;;0.045;0.047;0.0425;0.04666666666666667;0.03960000000000001;0.01966666666666667;0.001;0.003;;0.01;0.012;0.008;0.011666666666666669;0.012;0.006666666666666667;0.0055;0.006999999999999999;;0.081;0.078;0.0745;0.05966666666666666;0.038800000000000015;0.02066666666666667;0.0015;0.003;63.47934112;15.24999761;;;;;;;;;;;;0.36972454289067314;0.9291414114031743;-0.8947734199046657;-0.44652046653217226;22;1;1995
combined_station_5541;0.156;;0.165;0.1595;0.3573333333333333;0.33799999999999997;0.11900000000000001;0.01;0.0025;0.077;;0.083;0.07650000000000001;0.11133333333333334;0.07720000000000002;0.012000000000000002;0.001;0.0005;0.033;;0.037000000000000005;0.036000000000000004;0.12300000000000001;0.1256;0.051333333333333335;0.006;0.003;0.006;;0.006999999999999999;0.006;0.05033333333333333;0.03;0.011333333333333334;0.001;0.001;0.002;;0.003;0.002;0.005;0.0064;0.0023333333333333327;0.0;0.0;;;0.083;0.08;0.077;0.0324;0.004333333333333334;0.0;0.002;63.47934112;15.24999761;;;;;;;;;;;;0.9984354211555643;0.05591699010060326;-0.8947734199046657;-0.44652046653217226;29;3;1995
combined_station_5542;0.5329999999999999;;0.5670000000000001;0.589;0.527;0.5526666666666668;0.415;;0.0035;0.0;;0.0;0.0;0.0;0.0003333333333333333;0.004666666666666667;;0.0;0.17600000000000002;;0.218;0.226;0.185;0.19033333333333333;0.163;;0.0005;0.07;;0.071;0.077;0.071;0.07866666666666666;0.06;;0.0;0.01;;0.011;0.013;0.011;0.012000000000000002;0.010333333333333332;;0.0;0.061;;0.06;0.059;0.059;0.058333333333333334;0.036333333333333336;;0.0005;63.52100779;15.24999761;;;;;;;;;;;;-0.5160623910158526;-0.8565509959010037;-0.8950979021482782;-0.44586965087315744;2;8;1995
combined_station_5543;;0.551;0.535;0.53;0.564;0.5695;0.58;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.2255;0.217;0.2;0.21;0.229;0.21;;;;0.08650000000000001;0.086;0.08900000000000001;0.08900000000000001;0.08900000000000001;0.106;;;;0.0075000000000000015;0.006999999999999999;0.005;0.009000000000000001;0.0075;0.006999999999999999;;;;0.039499999999999987;0.04;0.04;0.04;0.039;0.039;;;63.52100779;15.24999761;;;;;;;;;;;;-0.5307300481619335;-0.847540922892831;-0.8950979021482782;-0.44586965087315744;3;8;1995
combined_station_5545;0.307;0.311;0.325;0.335;0.387;0.401;0.13699999999999998;0.011;;0.024;0.025;0.024;0.027000000000000003;0.03;0.028999999999999998;0.029;0.0;;0.17800000000000002;0.18;0.183;0.195;0.232;0.2335;0.077;0.006999999999999999;;0.019;0.019;0.02;0.022;0.027000000000000003;0.027000000000000003;0.01;0.001;;0.005;0.004;0.008;0.005;0.009000000000000001;0.0055;0.002;0.0;;0.068;0.07;0.071;0.067;0.054000000000000006;0.055999999999999994;0.009000000000000001;0.002;;63.52100779;15.24999761;;;;;;;;;;;;-0.2553532951161872;0.9668478136052775;-0.8950979021482782;-0.44586965087315744;16;12;1995
combined_station_5546;;0.4320000000000001;0.46;0.49;0.5103333333333334;0.4842;0.05675;0.008;0.012;;0.027000000000000003;0.039;0.048;0.04233333333333333;0.0354;0.0085;0.0;0.0;;0.168;0.18899999999999997;0.201;0.21933333333333332;0.2112;0.02125;0.0015;0.003;;0.042;0.037000000000000005;0.034;0.042666666666666665;0.044799999999999986;0.00625;0.001;0.0;;0.01;0.009000000000000001;0.014;0.011333333333333334;0.011;0.00175;0.0;0.0;;;;;;0.0664;0.004750000000000001;0.002;0.004;63.56267446;21.16666446;;;;;;;;;;;;-0.47873384011578907;0.8779600847008878;-0.8954219110195903;-0.44521859941608993;2;12;1995
combined_station_5547;0.197;0.2985;0.307;0.325;0.342;0.3765714285714286;0.244;0.0055;0.002;0.121;0.1095;0.122;0.111;0.11433333333333336;0.125;0.079;0.0;0.0;0.028;0.06899999999999999;0.06933333333333334;0.07233333333333335;0.0836;0.07985714285714286;0.0505;0.0015;0.0;0.004;0.022000000000000002;0.02066666666666667;0.021;0.0244;0.019714285714285715;0.013999999999999999;0.0005;0.0;0.006999999999999999;0.0045;0.006000000000000001;0.005;0.0054;0.006285714285714285;0.0035;0.0;0.0;0.08900000000000001;0.08800000000000001;0.091;0.091;0.08800000000000001;0.0615;0.0225;0.0005;0.001;63.56267446;21.16666446;;;;;;;;;;;;-0.8311706263658084;0.5560174366570438;-0.8954219110195903;-0.44521859941608993;4;11;1995
combined_station_5548;;;0.947;0.935;0.912;0.7400000000000001;0.16499999999999998;0.0075;;;;0.002;0.003;0.002;0.002;0.0;0.0005;;;;0.175;0.17800000000000002;0.18;0.15166666666666667;0.0635;0.0025;;;;0.471;0.438;0.44;0.33799999999999997;0.0595;0.0035;;;;0.02;0.021;0.019;0.014666666666666666;0.0035;0.0;;;;0.045;0.046;0.044;0.036333333333333336;0.009000000000000001;0.003;;63.56267446;21.16666446;;;;;;;;;;;;0.1712931441814776;0.9852201067560606;-0.8954219110195903;-0.44521859941608993;10;1;1995
combined_station_5549;;;0.628;0.6940000000000001;0.679;0.6363333333333333;0.1315;0.003;0.003;;;0.014;0.022;0.014;0.019333333333333338;0.006;0.0;0.0;;;0.197;0.222;0.228;0.19566666666666666;0.034;0.0;0.0;;;0.152;0.181;0.173;0.16433333333333333;0.04;0.0005;0.001;;;0.012;0.012;0.014;0.012333333333333337;0.0015;0.0;0.0;;;0.015;0.013;0.015;0.012000000000000002;0.003;0.0;0.001;63.56267446;21.16666446;;;;;;;;;;;;0.9611297838723007;0.27609697309746906;-0.8954219110195903;-0.44521859941608993;16;3;1995
combined_station_5551;0.857;;0.7735;0.8009999999999998;0.7933333333333333;0.434;0.067;0.0105;0.006;0.0;;0.002;0.0003333333333333333;0.0006666666666666666;0.0017499999999999998;0.004;0.0;0.0005;;;0.276;0.268;0.2605;0.14700000000000002;0.034;0.002;0.002;0.161;;0.156;0.15133333333333332;0.15666666666666665;0.0985;0.011;0.0055;0.0035;0.029;;0.024;0.02600000000000001;0.025666666666666667;0.00975;0.003;0.001;0.0005;0.033;;0.032;0.03333333333333333;0.03266666666666667;0.013000000000000001;0.0025;0.0015;0.002;63.56267446;21.16666446;;;;;;;;;;;;-0.7526668275320083;-0.6584015846980489;-0.8954219110195903;-0.44521859941608993;20;8;1995
combined_station_5553;0.35660000000000003;;0.4335;0.8346699999999999;1.89267;0.25004499999999996;;0.0091;;0.0;;0.0;0.01287;0.01837;0.030594999999999997;;0.0;;0.15833000000000005;;0.20183;0.24939;;0.035;;0.0;;0.04342;;0.054200000000000005;0.19222;0.52762;0.101575;;0.0;;0.01117;;0.01265;0.03094;;0.009535;;0.0;;0.02688;;0.03045;0.0761;0.04846;0.009734999999999999;;0.00659;;63.6460078;20.91666446;;25.96666667;;;;;;;50.75623703;;;-0.9829265519799822;-0.18399835165767986;-0.8960685079601559;-0.4439157904851549;20;9;2001
combined_station_5555;;0.08986;0.0947;;0.112685;0.24357777777777775;0.353476;0.046689999999999995;0.0633;;0.03266;0.0431;;0.035885;0.0661888888888889;0.0551125;0.00719;0.0246;;0.020309999999999998;0.014169999999999999;;0.027185;0.06934111111111113;0.10822;0.018295;0.01225;;0.00248;0.0043100000000000005;;0.0076900000000000015;0.011443333333333331;0.021978;0.00469;0.0;;0.006295;0.008409999999999999;;0.01058;0.010830000000000005;0.0107575;0.002735;0.0;;0.08152500000000001;0.07057999999999999;;0.08238999999999999;0.07239555555555555;0.040054;0.0030150000000000003;0.07479999999999999;64.14600781;-0.916669576;;22.14;;;;;;;24.16913795;;;0.9209712877166346;0.38963044953078796;-0.8999082353971478;-0.4360793137313345;9;3;2001
combined_station_5556;;;0.09989;;0.08042;0.10852;0.40654;0.05736;;;;0.03379;;0.02712;0.03182;0.07954000000000001;0.0067599999999999995;;;;0.011470000000000001;;0.01796;0.0258;0.12340666666666665;0.02298;;;;0.00456;;0.00323;0.00677;0.022080000000000002;0.0;;;;0.00474;;0.008329999999999999;0.01065;0.017746666666666668;0.00625;;;;0.08723;;0.08070999999999999;0.0729;0.047786666666666665;0.00323;;64.14600781;-0.916669576;0.06664474599999999;30.47666667;0.005670425;0.0014390129999999998;0.008137606;0.010678005;0.033960798;0.060357151;54.95978292;90.50258128;33.33898163;0.9911140639934547;-0.1330147065341959;-0.8999082353971478;-0.4360793137313345;9;4;2001
combined_station_5557;0.78;0.765;;0.7020000000000001;0.7490000000000001;0.78;0.568;;;0.0;0.0;;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.07;0.07400000000000001;;0.07200000000000001;0.07500000000000001;0.07050000000000001;0.049;;;0.006999999999999999;0.006;;0.009000000000000001;0.0075;0.0085;0.006;;;0.06;0.063;;0.061;0.0625;0.0565;0.026;;;64.22934115;14.79166426;;;;;;;;;;;;-0.5160623910158526;-0.8565509959010037;-0.9005415350439474;-0.43476998937448624;2;8;1995
combined_station_5558;0.3135;0.305;0.3035;0.3385;0.36966666666666653;0.4135;0.2493333333333333;0.049;0.002;0.0245;0.028;0.024;0.0325;0.035;0.038250000000000006;0.02466666666666667;0.043;0.0;0.14800000000000002;0.145;0.147;0.158;0.18333333333333326;0.214;0.133;0.0025;0.0;0.0215;0.02;0.0215;0.023;0.024333333333333332;0.02575;0.01533333333333333;0.0005;0.0;0.0035;0.005;0.004;0.0035;0.005333333333333333;0.0045000000000000005;0.0033333333333333327;0.006999999999999999;0.0;;;;;0.08449999999999999;0.06925;0.036666666666666674;0.005;0.003;64.22934115;14.83333093;;;;;;;;;;;;-0.2553532951161872;0.9668478136052775;-0.9005415350439474;-0.43476998937448624;16;12;1995
combined_station_5559;;;0.4375;0.4555;0.4545;0.411;0.2085;0.0033333333333333327;0.0013333333333333333;;;0.03;0.0305;0.03;0.0288;0.0145;0.0;0.0;;;0.1835;0.205;0.204;0.1882;0.11375;0.0023333333333333327;0.0003333333333333333;;;0.0365;0.037000000000000005;0.037000000000000005;0.0312;0.017;0.0003333333333333333;0.0003333333333333333;;;0.0095;0.010000000000000002;0.011000000000000001;0.0108;0.006750000000000001;0.0006666666666666666;0.001;;;;0.07800000000000001;0.07750000000000001;0.0628;0.0325;0.0;0.0006666666666666666;64.22934115;14.83333093;;;;;;;;;;;;0.36972454289067314;0.9291414114031743;-0.9005415350439474;-0.43476998937448624;22;1;1995
combined_station_5560;;;0.08199999999999999;0.1;0.127;0.25466666666666665;0.18;0.025;0.002;;;0.056;0.07200000000000001;0.093;0.103;0.011000000000000001;0.016;0.0;;;0.02;0.026;0.037000000000000005;0.09266666666666667;0.059000000000000004;0.005;0.0075;;;0.003;0.003;0.003;0.015;0.015;0.0;0.002;;;0.002;0.002;0.002;0.006333333333333334;0.004;0.0;0.0;;;0.079;0.078;0.076;0.052000000000000005;0.006500000000000001;0.001;0.0025;64.22934115;14.83333093;;;;;;;;;;;;0.9973249731081555;0.07309512989807755;-0.9005415350439474;-0.43476998937448624;28;3;1995
combined_station_5565;;0.26963000000000004;;0.301615;0.34194;0.3286366666666667;0.052000000000000005;;;;0.04963;;0.046564999999999995;0.055439999999999996;0.05800333333333332;;;;;0.10229;;0.121605;0.12287000000000001;0.12162333333333332;0.05065;;;;0.01138;;0.02136;0.02226;0.02167;0.00456;;;;0.0043100000000000005;;0.00213;0.00185;0.002415;0.00124;;;;0.06749;;0.077435;0.07764;0.05368333333333333;;;;64.47934116;11.999997500000001;;;;;;;;;;;;-0.38566340624360745;0.9226395488404875;-0.9024299985441472;-0.4308365092788801;8;12;1994
