combined_station;total_chla_5.0;total_chla_8.35;total_chla_13.92;total_chla_23.23;total_chla_38.75;total_chla_64.63;total_chla_107.81;total_chla_179.85;total_chla_300.0;DVchla_5.0;DVchla_8.35;DVchla_13.92;DVchla_23.23;DVchla_38.75;DVchla_64.63;DVchla_107.81;DVchla_179.85;DVchla_300.0;X19hex_5.0;X19hex_8.35;X19hex_13.92;X19hex_23.23;X19hex_38.75;X19hex_64.63;X19hex_107.81;X19hex_179.85;X19hex_300.0;fucox_5.0;fucox_8.35;fucox_13.92;fucox_23.23;fucox_38.75;fucox_64.63;fucox_107.81;fucox_179.85;fucox_300.0;perid_5.0;perid_8.35;perid_13.92;perid_23.23;perid_38.75;perid_64.63;perid_107.81;perid_179.85;perid_300.0;zeax_5.0;zeax_8.35;zeax_13.92;zeax_23.23;zeax_38.75;zeax_64.63;zeax_107.81;zeax_179.85;zeax_300.0;long_sat;lat_sat;chla_sat;sst;RRS490;RRS555;RRS443;RRS412;KD490;KDPAR;PAR;ZEU;ZHL;sin_day;cos_day;sin_long;cos_long;day;month;year
combined_station_523;0.392;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;0.047;;;;;;;;;;;;;;;;;;;;;;;;;;;-125.9789983;44.45833188;0.473129034;16.29;;;;;0.08144135;0.122822352;55.19242859;39.72658920000001;16.28371811;-0.5012418134457756;-0.8653072543632061;0.8092323920079876;0.5874886685928766;1;8;2002
combined_station_5230;0.235;0.245;0.24;0.235;0.252;0.115;;;;0.07400000000000001;0.071;0.069;0.068;0.071;0.035;;;;0.094;0.096;0.093;0.093;0.093;0.035333333333333335;;;;0.006999999999999999;0.008;0.006999999999999999;0.008;0.011;0.013666666666666669;;;;0.003;0.004;0.004;0.004;0.004;0.0013333333333333333;;;;0.047;0.049;0.049;0.048;0.04;0.006666666666666667;;;;57.27100759;16.91666433;;;;;;;;;;;;-0.6616346182422783;0.7498264012045686;-0.8412373055908198;-0.54066606670134;19;11;1995
combined_station_5231;;;0.237;0.236;0.278;0.17833333333333332;0.019000000000000003;0.002;;;;0.07200000000000001;0.069;0.073;0.066;0.0005;0.0;;;;0.08800000000000001;0.09;0.087;0.04766666666666667;0.008;0.0;;;;0.008;0.008;0.016;0.021666666666666667;0.002;0.0;;;;0.004;0.004;0.005;0.004333333333333333;0.0;0.0;;;;0.043;0.041;0.033;0.012666666666666668;0.0015;0.002;;57.27100759;16.91666433;;;;;;;;;;;;-0.6486295610349818;0.7611042586607742;-0.8412373055908198;-0.54066606670134;20;11;1995
combined_station_5232;0.213;0.399;0.3115;0.3653333333333333;0.4214000000000001;0.332;0.123;;;0.086;;0.087;0.08;0.1115;0.092;0.036000000000000004;;;0.062;0.128;0.0955;0.116;0.128;0.0784;0.027000000000000003;;;0.01;0.019;0.015;0.017333333333333336;0.0244;0.0314;0.02;;;0.005;0.006;0.0055;0.005999999999999999;0.007000000000000001;0.004399999999999999;0.001;;;0.092;;0.093;;0.07525000000000001;0.0356;0.009000000000000001;;;57.27100759;18.49999771;;;;;;;;;;;;-0.6744436188329457;0.7383263540031063;-0.8412373055908198;-0.54066606670134;18;11;1995
combined_station_5233;;;0.205;0.29100000000000004;0.355;0.3263333333333333;0.0655;;;;;0.101;;;0.03;0.002;;;;;0.064;0.095;0.098;0.08700000000000001;0.0215;;;;;0.006999999999999999;0.011;0.012;0.03866666666666666;0.0165;;;;;0.004;0.008;0.008;0.007666666666666665;0.001;;;;;;;;0.0155;0.003;;;57.31267426;18.45833104;;;;;;;;;;;;0.9951053111006976;-0.09882013873287143;-0.8416302666026225;-0.5400541587085489;7;4;1995
combined_station_5234;1.704;1.675;1.7365;1.3030000000000002;1.13025;0.6923333333333334;0.1075;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.251;0.16766666666666666;0.1436666666666667;0.08449999999999999;;;;;;;0.245;0.37366666666666665;0.038500000000000006;;;0.014;0.015;0.029;0.013;0.02325;0.029333333333333333;0.017;;;0.026;0.025;0.035500000000000004;0.021;0.018750000000000003;0.011666666666666669;0.004;;;57.31267426;18.45833104;;;;;;;;;;;;;;;;;;
combined_station_5235;1.4954999999999998;1.463;1.464;1.3630000000000002;0.8496666666666668;0.34325;0.09;;;0.0;0.0;0.0;0.0006666666666666666;0.001;0.0;0.0;;;0.174;0.16699999999999998;0.1805;0.12133333333333332;0.07833333333333332;0.030250000000000006;0.0075000000000000015;;;0.17800000000000002;0.17;0.20199999999999999;0.29100000000000004;0.209;0.09425;0.036000000000000004;;;0.0145;0.011;0.022000000000000002;0.0195;0.01966666666666667;0.01625;0.0045000000000000005;;;;;;;0.047;0.042;0.016;;;57.31267426;18.49999771;;;;;;;;;;;;-0.6420547132365636;-0.7666588193001592;-0.8416302666026225;-0.5400541587085489;11;8;1995
combined_station_5236;;0.799;1.053;0.8809999999999999;;0.3640000000000001;0.07766666666666668;;;;0.0;0.0;0.0;;0.0;0.0003333333333333333;;;;0.121;0.112;0.0595;;0.008666666666666668;0.0033333333333333327;;;;0.227;0.298;0.259;;0.15833333333333333;0.04633333333333334;;;;0.019;0.039;0.029;;0.005;0.0013333333333333333;;;;0.021;0.013;0.008;;0.006333333333333333;0.0033333333333333327;;;57.31267426;18.49999771;;;;;;;;;;;;-0.9483615800121716;-0.31719128858910595;-0.8416302666026225;-0.5400541587085489;12;9;1995
combined_station_5237;0.361;;0.359;0.35450000000000004;0.344;0.3385;;;;;;;;;0.11599999999999999;;;;0.094;;0.096;0.095;0.096;0.07200000000000001;;;;0.0175;;0.02;0.019;0.02;0.036500000000000005;;;;0.0075000000000000015;;0.006999999999999999;0.0075;0.006;0.003;;;;;;;;0.081;0.0345;;;;57.31267426;18.49999771;;;;;;;;;;;;-0.6870527672236668;0.7266075247685657;-0.8416302666026225;-0.5400541587085489;17;11;1995
combined_station_5238;0.313;;0.298;0.314;0.31325000000000003;0.31166666666666665;0.18600000000000005;;;0.12;;0.118;0.126;0.1285;0.11633333333333333;0.085;;;0.08900000000000001;;0.0875;0.091;0.0905;0.07533333333333332;0.04;;;0.019;;0.0195;0.019;0.0195;0.03133333333333333;0.025;;;0.006999999999999999;;0.0075;0.006;0.0085;0.005666666666666667;0.002;;;0.087;;0.08199999999999999;0.083;0.083;0.044;0.016;;;57.31267426;18.49999771;;;;;;;;;;;;-0.6744436188329457;0.7383263540031063;-0.8416302666026225;-0.5400541587085489;18;11;1995
combined_station_5239;0.398;;0.3935;0.4796666666666667;0.8679999999999999;0.17840000000000006;0.0465;;;0.04;;0.0405;0.035;0.021666666666666667;0.0164;0.006999999999999999;;;0.06;;0.063;0.076;0.15066666666666664;0.042;0.012;;;0.012;;0.0125;0.017666666666666667;0.07100000000000001;0.0452;0.013000000000000001;;;0.005;;0.0055;0.007666666666666665;0.018666666666666668;0.0034;0.0;;;;;;;;0.0126;0.0075;;;57.31267426;18.49999771;;;;;;;;;;;;-0.0859647987374467;0.9962981749346077;-0.8416302666026225;-0.5400541587085489;26;12;1995
combined_station_524;1.515;;;;;;;;;;;;;;;;;;;;;;;;;;;0.181;;;;;;;;;;;;;;;;;;;;;;;;;;;-125.9373316;42.95833183;0.563347697;14.715;0.004962718;0.003102638;0.005326607;0.0057595630000000005;;;;;;-0.5160623910158526;-0.8565509959010037;0.8096594121466819;0.5869000224248501;1;8;2000
combined_station_5240;1.493;1.4285;1.6195;1.65075;1.1155;0.4676666666666667;0.096;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.16700000000000004;0.16849999999999998;0.1915;0.19325;0.107;0.03966666666666666;0.007333333333333333;;;0.134;0.1365;0.161;0.2075;0.2;0.09800000000000003;0.023000000000000003;;;0.014500000000000002;0.015;0.012;0.02066666666666667;0.006;0.0030000000000000005;0.0006666666666666666;;;;;;;;0.059;0.015;;;57.35434093;18.54166438;;;;;;;;;;;;-0.655156357209085;-0.7554933140726804;-0.8420227825184706;-0.5394419651082518;12;8;1995
combined_station_5242;;;0.8759999999999999;0.723;0.374;0.16666666666666666;0.08700000000000001;0.0295;0.0275;;;0.008;0.025;0.006;0.0;0.0;0.0;0.0;;;0.084;0.038;0.021;0.009666666666666664;0.005;0.0035;0.002;;;0.236;0.269;0.132;0.05733333333333334;0.04;0.0165;0.0145;;;0.02;0.024;0.019;0.013666666666666666;0.007000000000000001;0.001;0.0025;;;0.057;0.022;0.01;0.004333333333333333;0.0035;0.0025;0.0025;57.77100761;18.62499772;;;;;;;;;;;;-0.9483615800121716;-0.31719128858910595;-0.8459234156619119;-0.5333043922891355;12;9;1995
combined_station_5243;0.6709999999999999;;0.785;2.088;1.53;0.12666666666666668;0.34900000000000003;0.213;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.17800000000000002;;0.185;;0.152;0.027000000000000003;0.012333333333333337;0.005;;0.112;;0.138;0.431;0.331;0.043333333333333335;0.10166666666666667;0.061;;0.016;;0.019;0.016;0.017;0.006999999999999999;0.012333333333333337;0.004;;;;;;;0.005;0.036000000000000004;0.0275;;57.77100761;18.66666438;;;;;;;;;;;;-0.655156357209085;-0.7554933140726804;-0.8459234156619119;-0.5333043922891355;12;8;1995
combined_station_5244;;;0.16699999999999998;0.203;0.378;0.4590000000000001;0.1225;0.002;;;;0.067;0.066;;0.069;0.017499999999999998;0.0;;;;0.038;0.054000000000000006;0.092;0.11166666666666664;0.038000000000000006;0.001;;;;0.006;0.005;0.011;0.022;0.016;0.0;;;;0.002;0.005;0.01;0.009000000000000001;0.0015;0.0;;;;;;;0.025;0.0045000000000000005;0.0;;57.97934095;18.08333103;;;;;;;;;;;;0.9951053111006976;-0.09882013873287143;-0.8478569688694368;-0.5302250091607627;7;4;1995
combined_station_5245;;;;0.737;0.6559999999999999;0.0705;;;;;;;0.002;0.001;0.0;;;;;;;0.24;0.193;0.025;;;;;;;0.247;0.241;0.03;;;;;;;0.018000000000000002;0.012;0.0015;;;;;;;0.027000000000000003;0.018000000000000002;0.002;;;;57.97934095;18.08333103;;;;;;;;;;;;0.49377555015997715;0.869589389346611;-0.8478569688694368;-0.5302250091607627;30;1;1995
combined_station_5246;;;0.14;0.153;0.243;0.386;0.115;0.0035;0.001;;;0.055;0.058;0.104;0.0895;0.0245;0.0005;0.0;;;0.038;0.043;0.06;0.10066666666666667;0.03;0.002;0.0;;;0.004;0.003;0.005;0.02233333333333333;0.013;0.0;0.0;;;0.002;0.003;0.006;0.006999999999999999;0.002;0.0;0.0;;;;;;0.032;0.0055;0.0;0.0;57.97934095;18.124997699999998;;;;;;;;;;;;0.9966589017541702;-0.08167639533042241;-0.8478569688694368;-0.5302250091607627;6;4;1995
combined_station_5247;0.336;0.362;0.375;;;;;;;0.0;0.0;0.0;;;;;;;0.076;0.083;0.08;;;;;;;0.067;0.07400000000000001;0.08199999999999999;;;;;;;0.02;0.022;0.021;;;;;;;0.02;0.024;0.024;;;;;;;57.97934095;18.124997699999998;;;;;;;;;;;;-0.6152845999633274;-0.7883050558305256;-0.8478569688694368;-0.5302250091607627;9;8;1995
combined_station_5248;1.138;1.135;1.185;1.11;0.35700000000000004;0.085;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;0.1145;0.058;;;;0.388;0.385;0.425;0.423;0.128;0.018000000000000002;;;;0.02;0.021;0.021;0.018000000000000002;0.011;0.004;;;;0.059;0.061;0.055;0.05;0.014500000000000002;0.002;;;;57.97934095;18.124997699999998;;;;;;;;;;;;-0.6287628145958345;-0.7775971469736268;-0.8478569688694368;-0.5302250091607627;10;8;1995
combined_station_5249;;0.319;0.273;0.319;0.463;0.2866666666666666;0.0685;0.007000000000000001;;;0.067;0.057;0.073;0.119;0.03833333333333333;0.008;0.0;;;0.105;0.103;0.1265;0.172;0.067;0.014000000000000002;0.0015;;;0.023;0.0195;0.0215;0.031;0.04533333333333334;0.0205;0.003;;;0.005;0.0035;0.0045000000000000005;0.006999999999999999;0.0023333333333333327;0.0005;0.0;;;0.079;0.0585;0.0535;0.076;0.022;0.0015;0.0;;57.97934095;18.124997699999998;;;;;;;;;;;;-0.6870527672236668;0.7266075247685657;-0.8478569688694368;-0.5302250091607627;17;11;1995
combined_station_525;0.36;;;;;;;;;;;;;;;;;;0.219;;;;;;;;;0.133;;;;;;;;;;;;;;;;;;0.051;;;;;;;;;-125.9373316;43.20833184;0.525983825;15.38;0.005218251;0.002629297;0.005943909;0.005957036;;;;;;-0.5307300481619335;-0.847540922892831;0.8096594121466819;0.5869000224248501;2;8;2000
combined_station_5250;;;0.208;0.24;0.398;0.4423333333333333;0.0755;0.0025;;;;0.081;0.084;;0.06549999999999999;0.003;0.0;;;;0.06;0.073;0.114;0.11900000000000001;0.021;0.0005;;;;0.006;0.009000000000000001;0.013;0.044333333333333336;0.013500000000000002;0.0;;;;0.003;0.005;0.012;0.010333333333333332;0.0015;0.0;;;;;;;0.0345;0.0015;0.0;;58.02100762;18.08333103;;;;;;;;;;;;0.9979171608653922;-0.06450844944931623;-0.8482423351795865;-0.5296082899739034;5;4;1995
combined_station_5251;;0.161;0.197;;0.4646666666666667;0.28;0.043;;;;0.059;0.081;;;0.061;0.0;;;;0.043;0.054000000000000006;;0.12533333333333332;0.08800000000000001;0.015;;;;0.006;0.008;;0.025666666666666667;0.042;0.009000000000000001;;;;0.004;0.004;;0.012333333333333332;0.004;0.001;;;;;;;;0.021;0.001;;;58.02100762;18.08333103;;;;;;;;;;;;0.9966589017541702;-0.08167639533042241;-0.8482423351795865;-0.5296082899739034;6;4;1995
combined_station_5252;;0.212;;;0.6964999999999999;0.3815;0.057;;;;0.065;;;;0.025;0.002;;;;0.061;;;0.19;0.107;0.022;;;;0.006999999999999999;;;0.0255;0.033;0.005;;;;0.004;;;0.0145;0.0055;0.001;;;;;;;;0.037000000000000005;0.001;;;58.02100762;18.08333103;;;;;;;;;;;;0.9951053111006976;-0.09882013873287143;-0.8482423351795865;-0.5296082899739034;7;4;1995
combined_station_5253;0.46;;0.8845000000000001;1.274;1.265;0.682;;;;0.002;;0.0005;0.0;0.0;0.004;;;;0.08;;0.162;0.172;0.1025;0.019;;;;0.111;;0.204;0.35700000000000004;0.4215;0.17600000000000002;;;;0.033;;0.033;;;;;;;0.015;;0.026;0.025;0.021;0.012;;;;58.02100762;18.08333103;;;;;;;;;;;;-0.9368813462954315;-0.34964745525122826;-0.8482423351795865;-0.5296082899739034;10;9;1995
combined_station_5254;0.447;;0.46;;0.463;0.4576666666666667;0.113;0.012;0.003;0.071;;0.068;;0.07200000000000001;0.02033333333333333;0.011000000000000001;0.0005;0.0;0.116;;0.125;;0.123;0.14800000000000002;0.0375;0.004;0.001;0.046;;0.049;;0.05;0.08633333333333333;0.0205;0.002;0.001;0.006999999999999999;;0.009000000000000001;;0.006;0.009000000000000001;0.0025;0.0;0.0;;;;;;0.04466666666666667;0.006999999999999999;0.003;0.0;58.02100762;18.08333103;;;;;;;;;;;;-0.12020804489935275;0.9927487224577402;-0.8482423351795865;-0.5296082899739034;24;12;1995
combined_station_5255;;;1.054;0.913;0.906;0.2643333333333333;0.032;0.015;0.008;;;0.006;0.005;0.006999999999999999;0.0013333333333333333;0.0;0.0005;0.0;;;;;;0.056333333333333326;0.0095;0.003;0.001;;;0.303;0.251;0.271;0.12300000000000001;0.0185;0.0085;0.004;;;0.034;0.03;0.033;0.0066666666666666645;0.006;0.0035;0.002;;;0.086;0.07200000000000001;0.052000000000000005;0.011666666666666664;0.0015;0.001;0.0;58.02100762;18.08333103;;;;;;;;;;;;0.47873384011578846;0.8779600847008882;-0.8482423351795865;-0.5296082899739034;29;1;1995
combined_station_5256;0.623;0.706;0.7015;0.7125;0.7635000000000001;0.222;0.05;;;0.003;0.004;0.0035;0.0045000000000000005;0.0035;0.001;0.0;;;0.235;0.267;0.261;0.235;;0.068;0.012;;;0.168;0.207;0.1935;0.206;0.234;0.083;0.023;;;0.016;0.018000000000000002;0.0215;0.018500000000000003;0.019000000000000003;0.005;0.002;;;0.042;0.058;0.0485;0.043;0.039;0.006;0.002;;;58.02100762;18.08333103;;;;;;;;;;;;0.49377555015997715;0.869589389346611;-0.8482423351795865;-0.5296082899739034;30;1;1995
combined_station_5257;0.872;;0.915;0.7999999999999998;0.4855;0.1824;0.024;0.011;;0.004;;0.004;0.0030000000000000005;0.001;0.0;0.0;0.0;;;;;;0.1995;0.06260000000000003;0.013;0.0085;;0.214;;0.235;0.21866666666666665;0.1245;0.06720000000000001;0.00975;0.002;;0.016;;0.021;0.016;0.011;0.0036000000000000008;0.00075;0.0025;;0.081;;0.073;0.05033333333333333;0.023;0.006999999999999999;0.00125;0.001;;58.02100762;18.08333103;;;;;;;;;;;;;;;;;;
combined_station_5258;;;1.426;0.905;0.7610000000000001;0.84325;0.36933333333333335;0.015500000000000003;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.252;0.15;0.11133333333333333;0.08875;0.03;0.003;;;;0.313;0.2435;0.14566666666666667;0.26025;0.13266666666666668;0.0055;;;;0.031;0.022;0.018666666666666668;0.02033333333333333;0.013333333333333334;0.0;;;;;0.03;0.031;0.054000000000000006;0.02733333333333333;0.002;;58.02100762;18.124997699999998;;;;;;;;;;;;-0.6152845999633274;-0.7883050558305256;-0.8482423351795865;-0.5296082899739034;9;8;1995
combined_station_5259;0.5850000000000001;0.431;0.6875;0.976;0.7646666666666667;0.48725;0.0245;0.0165;0.012;0.0;0.0;0.0;0.0;0.002;0.00175;0.0;0.0015;0.001;0.1145;0.093;0.1365;0.1475;0.09733333333333333;0.0205;0.002;0.001;0.0005;0.13;0.115;0.172;0.2525;0.23166666666666666;0.16175;0.010000000000000002;0.010000000000000002;0.007000000000000001;0.019500000000000003;0.024;0.0255;0.03;0.023;0.028000000000000004;0.002;0.001;0.0005;0.025;0.011;0.0205;0.022500000000000003;0.015;0.0095;0.001;0.001;0.001;58.02100762;18.124997699999998;;;;;;;;;;;;-0.9368813462954315;-0.34964745525122826;-0.8482423351795865;-0.5296082899739034;10;9;1995
combined_station_526;0.221;;;;;;;;;;;;;;;;;;0.047;;;;;;;;;0.075;;;;;;;;;;;;;;;;;;0.031;;;;;;;;;-125.9373316;43.20833184;0.305346176;15.34666667;0.004083625;0.0018457389999999999;0.004336584;0.004660501;0.062057655;0.100933716;55.36422729;51.09262848;19.98473549;-0.5452404385406511;-0.8382797052177743;0.8096594121466819;0.5869000224248501;4;8;2002
combined_station_5260;0.436;0.442;0.438;0.531;0.6555;0.504;0.293;;;0.062;0.061;0.0625;0.084;0.054500000000000014;0.051;0.005;;;0.103;0.103;0.1035;0.135;0.209;0.156;0.096;;;0.035;0.035;0.035500000000000004;0.039;0.069;0.04;0.038;;;0.006;0.006;0.006;0.009000000000000001;0.0125;0.009000000000000001;0.009000000000000001;;;;;;;;;0.029;;;58.06267428;18.20833104;;;;;;;;;;;;-0.12020804489935275;0.9927487224577402;-0.8486272528046639;-0.5289912908519468;24;12;1995
combined_station_5261;0.512;;0.58;0.7335;0.868;1.026;;;;0.004;;0.005;0.0075;0.0;0.0;;;;0.092;;0.11;0.07;0.17450000000000002;0.1005;;;;0.135;;0.168;0.1095;0.22399999999999998;0.3315;;;;0.032;;0.014;0.0095;0.03;0.036500000000000005;;;;0.021;;0.026;0.021;0.015;0.013500000000000002;;;;58.14600762;18.124997699999998;;;;;;;;;;;;-0.9427611433904206;-0.33346877891818705;-0.849395741647434;-0.5277564533676546;11;9;1995
combined_station_5262;;0.603;0.487;0.5820000000000001;0.573;0.4430000000000001;0.313;0.005;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.184;0.152;0.15;0.147;0.069;0.023000000000000003;0.001;;;0.212;0.14;0.112;0.092;0.09933333333333333;0.09033333333333332;0.0025;;;0.021;0.02;0.024;0.015;0.0030000000000000005;0.0003333333333333333;0.0;;;0.032;0.027000000000000003;0.038;0.043;0.03766666666666667;0.025333333333333333;0.001;;58.14600762;18.249997699999998;;;;;;;;;;;;-0.6287628145958345;-0.7775971469736268;-0.849395741647434;-0.5277564533676546;10;8;1995
combined_station_5263;;;1.658;;1.0495;0.3196666666666667;0.01533333333333333;0.0065;;;;0.0;;0.0;0.0;0.0;0.0;;;;0.272;;0.092;0.03133333333333333;0.008;0.001;;;;;;0.2115;0.121;0.0036666666666666666;0.002;;;;0.033;;0.014;0.004333333333333334;0.0;0.0;;;;0.08800000000000001;;0.092;0.025666666666666667;0.001;0.001;;58.14600762;18.74999772;;;;;;;;;;;;-0.655156357209085;-0.7554933140726804;-0.849395741647434;-0.5277564533676546;12;8;1995
combined_station_5264;;0.38289;0.4965100000000001;0.48163;0.46114;0.30239666666666665;0.092815;;;;0.07998999999999999;0.10860999999999997;0.11008;0.10694;0.10179;0.01963;;;;0.1679;0.09194;0.20408;0.19733;0.12828333333333333;0.02976;;;;0.04833;0.02435;0.02421;0.02136;0.031843333333333335;0.0129;;;;0.00524;0.004860000000000001;0.0030399999999999997;0.0019199999999999998;0.002065;;;;;0.07911;0.08796;0.07641999999999999;0.058220000000000015;0.01966333333333333;0.0057;;;58.14600762;18.91666439;;;;;;;;;;;;-0.5947266869607633;0.8039279618328213;-0.849395741647434;-0.5277564533676546;24;11;1994
combined_station_5265;;;0.8485;;;;;;;;;;;;;;;;;;0.21261;;;;;;;;;0.5065500000000001;;;;;;;;;;;;;;;;;;0.0306;;;;;;;58.14600762;19.49999774;;;;;;;;;;;;-0.924290722193093;-0.3816892202666594;-0.849395741647434;-0.5277564533676546;8;9;1994
combined_station_5266;;1.2143;0.382;;0.3873;0.2356;;;;;;;;;;;;;;;0.11472;;0.08062000000000001;0.07534;;;;;;0.36454000000000003;;0.35076999999999997;0.29483000000000004;;;;;0.0287;;;0.01235;0.018670000000000003;;;;;0.06616;;;0.00875;;;;;58.14600762;19.49999774;;;;;;;;;;;;-0.9307239310379793;-0.3657225234972692;-0.849395741647434;-0.5277564533676546;9;9;1994
combined_station_5267;0.76439;;0.90194;0.84715;0.19458499999999998;0.11444;;;;0.01439;;0.024640000000000002;0.02615;0.00867;0.01744;;;;0.20895;;;;0.07116;0.0428;;;;0.06998;;0.0979;0.11708;0.08183499999999999;0.0339;;;;0.00432;;0.00624;0.0077199999999999986;0.006149999999999999;;;;;;;;0.07207999999999999;0.00873;0.00424;;;;58.14600762;19.49999774;;;;;;;;;;;;-0.5524353131676195;0.83355577183857;-0.849395741647434;-0.5277564533676546;27;11;1994
combined_station_5268;0.49266000000000004;;;;;;;;;0.05586;;;;;;;;;0.11777;;;;;;;;;0.05106;;;;;;;;;0.00339;;;;;;;;;0.09018;;;;;;;;;58.14600762;19.49999774;;;;;;;;;;;;-0.5380051715383;0.8429415373547827;-0.849395741647434;-0.5277564533676546;28;11;1994
combined_station_5269;;0.46788;0.46762;0.42621000000000003;0.53814;0.422325;0.0133;;;;0.06767999999999999;0.06702000000000001;0.06451;0.06738999999999999;0.042375;;;;;0.15880000000000002;0.16541999999999998;0.15492999999999998;0.21918;0.095775;0.00398;;;;0.02658;0.02759;0.027415;0.046725;0.078305;0.00576;;;;0.0019199999999999998;0.0017399999999999998;0.00157;0.001775;;;;;;;0.0887;0.06788;0.051695000000000005;0.019985000000000003;;;;58.18767429;24.33333123;;;;;;;;;;;;-0.6744436188329457;0.7383263540031063;-0.8497793123662765;-0.5271386158064105;18;11;1994
combined_station_527;0.381;;;;;;;;;;;;;;;;;;;;;;;;;;;0.214;;;;;;;;;;;;;;;;;;0.041;;;;;;;;;-125.9373316;43.58333185;0.49519786200000004;13.90666667;0.005062098;0.0030342409999999996;0.005418602;0.005692521;;;;;;-0.5452404385406511;-0.8382797052177743;0.8096594121466819;0.5869000224248501;3;8;2000
combined_station_5270;;0.45738;0.5970300000000001;1.32294;2.99878;0.45093999999999995;0.0409;;;;0.06477999999999999;0.08283;;;0.03374;0.0;;;;0.07156;0.09664;0.21481999999999998;;0.11217;0.04066;;;;0.02995;0.03338;0.09577;0.63949;0.17797000000000002;0.01763;;;;0.0075;0.01627;;;0.010105;0.01431;;;;0.01236;0.023510000000000003;0.02688;0.0081;0.019425;0.0;;;58.18767429;24.33333123;0.376153171;31.21666667;0.002942904;0.001404021;0.0027939590000000004;0.001821995;0.06612224900000001;0.105990946;48.54544067;47.5909729;18.8697834;-0.9932568492674143;-0.11593459959550066;-0.8497793123662765;-0.5271386158064105;24;9;2001
combined_station_5271;;0.36567;0.13579000000000002;0.511625;;0.289835;;;;;0.04167;0.017490000000000002;0.037475;;0.026685000000000004;;;;;0.0532;0.02423;0.088325;;0.08327999999999999;;;;;0.01636;0.006379999999999999;0.06157500000000001;;0.103005;;;;;0.0111;0.00915;0.028615;;0.015285;;;;;;0.06379;;;0.011515000000000001;;;;58.18767429;24.33333123;0.376153171;30.95666667;0.002942904;0.001404021;0.0027939590000000004;0.001821995;0.06612224900000001;0.105990946;48.28731537;47.5909729;18.8697834;-0.9951053111006974;-0.09882013873287211;-0.8497793123662765;-0.5271386158064105;25;9;2001
combined_station_5272;0.353;0.378;0.419;0.447;0.775;0.2355;;;;;;;;0.029;0.033;;;;0.037000000000000005;0.041;0.045;0.053;0.07350000000000001;0.0325;;;;0.011;0.012;0.014;0.015;0.042;0.048;;;;0.017;0.02;0.023;0.021;0.031;0.0075;;;;;;;;;0.018000000000000002;;;;58.18767429;24.33333123;;;;;;;;;;;;-0.8840675099433637;0.46735921715800205;-0.8497793123662765;-0.5271386158064105;29;10;1995
combined_station_5273;;0.17635;;;0.7024100000000001;1.11405;0.0304;;;;0.02605;;;0.07740999999999999;;;;;;0.08031999999999999;;;0.22098;0.04087;0.0112;;;;0.02802;;;0.12215999999999999;0.06305;0.00952;;;;0.01035;;;0.02082;;;;;;0.06709999999999999;;;0.04254;0.03849;;;;58.18767429;24.33333123;;;;;;;;;;;;;;;;;;
combined_station_5274;;1.1149;;1.1171;1.0462;0.1151;0.0114;;;;;;;;;;;;;0.27323000000000003;;;0.23815;0.05319;0.01768;;;;;;0.6985;;0.11191;0.02013;;;;0.02374;;0.028030000000000003;0.02528;0.00954;0.00362;;;;;;;0.09187999999999999;;;;;58.22934096;19.45833108;;;;;;;;;;;;-0.9307239310379793;-0.3657225234972692;-0.8501624336795441;-0.5265204994680404;9;9;1994
combined_station_5275;0.90601;;1.1783299999999999;0.9482700000000001;0.6327149999999999;0.14234000000000002;0.034695000000000004;;;0.01041;;0.0075299999999999985;0.01272;0.0077649999999999985;0.01684;0.0055899999999999995;;;0.23564;;;0.26054;0.21038;0.05313;0.02699;;;0.16284;;0.20258;0.22234;0.23615500000000003;0.04082;0.013380000000000001;;;0.0052;;0.0055899999999999995;0.01779;0.014485;0.00288;;;;;;;0.08502;0.036640000000000006;0.0034399999999999995;0.00187;;;58.22934096;19.45833108;;;;;;;;;;;;-0.5524353131676195;0.83355577183857;-0.8501624336795441;-0.5265204994680404;27;11;1994
combined_station_5276;0.5613600000000001;;;;;;;;;0.03816;;;;;;;;;0.12891999999999998;;;;;;;;;0.03058;;;;;;;;;;;;;;;;;;;;;;;;;;;58.22934096;19.45833108;;;;;;;;;;;;-0.5380051715383;0.8429415373547827;-0.8501624336795441;-0.5265204994680404;28;11;1994
combined_station_5277;;0.7912;;1.0035;0.6959;0.0287;;;;;;;;;;;;;;0.20526;;;0.17322;0.02869;;;;;0.1676;;0.24606;0.21213;0.030420000000000006;;;;;0.007980000000000001;;0.01008;0.01472;;;;;;;;;0.05285;;;;;58.35434096;19.37499774;;;;;;;;;;;;-0.9307239310379793;-0.3657225234972692;-0.8513090990693739;-0.5246644812084109;9;9;1994
